f3ece2c4-93c4-4ddb-bf0f-f246b9b2c1f0,154b5ca7-acf6-41ec-becb-26f30314623b,sFfiG,20241119T085450.000,$278.57,Manager
649a4188-99c3-4e98-8b5e-79926169d9ff,d6025e39-981f-42b5-8569-3a31eadff632,ywolBMaKF2UpTGrA7IK,20241119T170202.000,$568.58,Supervisor
edb34e1d-9e1f-4f19-bf82-801142ca1a86,000a2d78-6bfc-4ab7-84ca-efb78f8bb9ff,9SfjUUH2WXrDHfH4NfpE,20241119T084340.000,$539.65,Admin
f3ece2c4-93c4-4ddb-bf0f-f246b9b2c1f0,340d643b-393c-4c71-ae00-4517774ee95d,r2qaVhMl6LVjQ,20241119T202351.000,$176.22,Manager
88408ddb-65f8-4d94-90c6-658fcfb38bb3,c938e1a7-38d2-45aa-9bb9-2fbd56aefeae,5vIXaE,20241119T203257.000,$469.76,Supervisor
edb34e1d-9e1f-4f19-bf82-801142ca1a86,bcd3be09-d19f-405c-8c36-552543648373,PZA3D5YSM,20241119T193911.000,$454.94,Clerk
INVALID_TOKEN,not-a-uuid,AB,NOT_A_TIMESTAMP,NOT_MONEY,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
399c6ffe-8418-4ba8-ac16-aa675044f5af,638a5eed-648f-4d31-8dcc-18a4a712d677,9ZsskcS7MVtUYKqd,20241119T213710.000,$573.28,Supervisor
099cea46-2406-48e9-86e3-df66b4570f28,98129a19-f320-498e-bd3f-009826fef76f,imJy17x1Ajs3QiiaePbj,20241119T214227.000,$974.99,Manager
f3ece2c4-93c4-4ddb-bf0f-f246b9b2c1f0,340d643b-393c-4c71-ae00-4517774ee95d,r2qaVhMl6LVjQ,20241119T202351.000,$181.63,Manager
