5bd44da2-81e3-404c-a327-d118ce3ad2dc,d6a2faff-f134-4532-a122-e6c4daea9932,P9tEpZZRztDeSd,20241016T112826.000,$484.76,Manager
f3ece2c4-93c4-4ddb-bf0f-f246b9b2c1f0,1c7b1261-d109-4dad-b701-48429fc9b6d8,17Kc03bfc8PXKqP,20241016T124936.000,$417.17,Cashier
INVALID_TOKEN,not-a-uuid,AB,NOT_A_TIMESTAMP,NOT_MONEY,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
461a4075-effb-42c4-9690-0d5dd7c60670,736c6cf1-97d7-41aa-8a77-f9a96b81da02,dKJmxJseyGCWJr0NR,20241016T090806.000,$394.51,Supervisor
c50b2512-d8c6-4763-a8cb-8ab25f90caa5,0fddb646-58a0-45cc-b1a9-63198aac09ac,mWkFGDF4tFbf8zG,20241016T201513.000,$583.75,Cashier
edb34e1d-9e1f-4f19-bf82-801142ca1a86,9c15e183-c599-4aea-9a00-04e834e28fd6,mO9JriOtNIfGP,20241016T113737.000,$155.04,Admin
5bd44da2-81e3-404c-a327-d118ce3ad2dc,a6b07026-f082-4ede-a26a-807b4208843c,rCpjgds8,20241016T185539.000,$418.71,Manager
461a4075-effb-42c4-9690-0d5dd7c60670,63400f15-fe6d-495f-a47c-795f84532dd3,FM41PREsIa2gBi,20241016T144623.000,$764.09,Supervisor
c50b2512-d8c6-4763-a8cb-8ab25f90caa5,0fddb646-58a0-45cc-b1a9-63198aac09ac,mWkFGDF4tFbf8zG,20241016T201513.000,$755.20,Cashier
c50b2512-d8c6-4763-a8cb-8ab25f90caa5,4161fd18-5dcf-4140-bfc6-dc46418e4bac,u3TuU3wzi,20241016T173235.000,$107.08,Manager
