c50b2512-d8c6-4763-a8cb-8ab25f90caa5,ce16a915-f0a6-4724-a754-8b4d06efac8f,OUcV7JHhqE,20241111T151223.000,$887.62,Manager
099cea46-2406-48e9-86e3-df66b4570f28,7f8014ca-f821-4f7a-884b-c381b990a7f1,FnvAt,20241111T212329.000,$697.23,Cashier
c50b2512-d8c6-4763-a8cb-8ab25f90caa5,2be79751-46e0-4c93-af4d-0e7af9addb72,1W8jdrX,20241111T180434.000,$470.67,Manager
f3ece2c4-93c4-4ddb-bf0f-f246b9b2c1f0,40ed7ec3-8984-4c77-892f-70c3cccfd27a,xXfpkFfRN,20241111T165948.000,$625.50,Cashier
88408ddb-65f8-4d94-90c6-658fcfb38bb3,55023840-a815-464b-bbc5-1e08ff4a46ec,1ahXTpyXCpVcmDVXg,20241111T224213.000,$69.81,Supervisor
INVALID_TOKEN,not-a-uuid,AB,NOT_A_TIMESTAMP,NOT_MONEY,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
c50b2512-d8c6-4763-a8cb-8ab25f90caa5,3a96aa03-af5a-4319-8eed-ba336c3e84f1,SIYgiFouJ,20241111T175157.000,$439.28,Manager
edb34e1d-9e1f-4f19-bf82-801142ca1a86,0bcc7dca-6874-4e82-b143-10b0bdc79173,OBuakYrLhzYp,20241111T060237.000,$783.68,Clerk
461a4075-effb-42c4-9690-0d5dd7c60670,4c978f91-1da1-4360-8b96-fb10f7f4d75f,wUiq5cFTCJsISFmKl,20241111T172046.000,$468.92,Admin
88408ddb-65f8-4d94-90c6-658fcfb38bb3,55023840-a815-464b-bbc5-1e08ff4a46ec,1ahXTpyXCpVcmDVXg,20241111T224213.000,$473.35,Supervisor
