461a4075-effb-42c4-9690-0d5dd7c60670,b00ed712-f025-444a-8831-641ade47b51f,Gxpyfxobu7g1TPvYj,20241014T100218.000,$917.47,Clerk
099cea46-2406-48e9-86e3-df66b4570f28,e16cf026-7b30-4fbe-8c90-d1dbcca25136,CNa5fbqn1jJ8UMHBhXsp,20241014T150703.000,$239.20,Admin
edb34e1d-9e1f-4f19-bf82-801142ca1a86,659c0081-6977-46bd-ae6c-eeb651d7a4bc,y3EcO,20241014T182316.000,$747.56,Supervisor
649a4188-99c3-4e98-8b5e-79926169d9ff,802ad218-42e2-49fd-9321-3d2b4a029097,0IEqcWPmsw3Xd3Pvr,20241014T095123.000,$437.51,Clerk
INVALID_TOKEN,not-a-uuid,AB,NOT_A_TIMESTAMP,NOT_MONEY,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
649a4188-99c3-4e98-8b5e-79926169d9ff,802ad218-42e2-49fd-9321-3d2b4a029097,0IEqcWPmsw3Xd3Pvr,20241014T095123.000,$894.73,Clerk
399c6ffe-8418-4ba8-ac16-aa675044f5af,4eac576e-6286-4787-8a7f-60b8dcb5c29a,NwpKA,20241014T114242.000,$86.53,Supervisor
5bd44da2-81e3-404c-a327-d118ce3ad2dc,fa30e0b5-4839-4b54-99c1-b7c50cdd3b08,h15FMIb,20241014T223615.000,$718.82,Supervisor
edb34e1d-9e1f-4f19-bf82-801142ca1a86,b4d27a91-3a77-484c-830e-43dcbe7f965c,pUQOgXLVWvicwIv0,20241014T115349.000,$684.99,Clerk
099cea46-2406-48e9-86e3-df66b4570f28,590b72da-b62b-4871-8bc0-ee2836f9f1bc,eTX8Dcsmc,20241014T125602.000,$316.28,Supervisor
