edb34e1d-9e1f-4f19-bf82-801142ca1a86,efdd17f1-bcc1-4310-b535-ccd4483b7e85,XJ43ANVj77p3kZZl,20241004T190111.000,$736.82,Supervisor
f3ece2c4-93c4-4ddb-bf0f-f246b9b2c1f0,d313c6e0-fd6c-48e3-8a20-d26338686911,Q2hU5tGtQAuzSsJ,20241004T101226.000,$665.26,Clerk
926b0f75-18ed-4f00-9482-17d1f0018c26,a87c6475-e4bc-4e95-85c5-973ea01e260e,Qmzvr,20241004T084917.000,$351.79,Admin
926b0f75-18ed-4f00-9482-17d1f0018c26,a87c6475-e4bc-4e95-85c5-973ea01e260e,Qmzvr,20241004T084917.000,$25.40,Admin
399c6ffe-8418-4ba8-ac16-aa675044f5af,16dadf3b-b425-44b4-ac6f-12aa992a80b3,qcTBaH7ZIRU,20241004T122327.000,$70.90,Supervisor
099cea46-2406-48e9-86e3-df66b4570f28,ad0c6509-0818-4fb9-823b-e2bdf120658d,zJ1atsnBYLMPuD,20241004T202843.000,$214.49,Clerk
INVALID_TOKEN,not-a-uuid,AB,NOT_A_TIMESTAMP,NOT_MONEY,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
399c6ffe-8418-4ba8-ac16-aa675044f5af,85bcc40e-5919-45cc-89bc-eb99070658ac,rkYSgy3c2Eom,20241004T202219.000,$820.71,Manager
099cea46-2406-48e9-86e3-df66b4570f28,a9610907-873e-4608-92e9-9a4bebb6583f,sGQONvf,20241004T134319.000,$225.41,Manager
399c6ffe-8418-4ba8-ac16-aa675044f5af,85f22e59-c7dd-4864-96e7-a3e29f5d0815,8bh4qlL9qcgMBwU,20241004T162738.000,$984.24,Cashier
