edb34e1d-9e1f-4f19-bf82-801142ca1a86,bb1e1efa-49e3-440d-9e6c-32221f548bf1,3G0aQ3IDAdmHxNWFO,20241008T204803.000,$204.35,Admin
edb34e1d-9e1f-4f19-bf82-801142ca1a86,198d5996-0cd6-40f3-87ce-31c655dcda10,vASFsQ8z0W,20241008T072905.000,$617.84,Supervisor
099cea46-2406-48e9-86e3-df66b4570f28,67e66f60-1957-4ac7-9cf8-0f0dc106d8cf,C4SFhbOMZpTktJ,20241008T063526.000,$94.12,Cashier
5bd44da2-81e3-404c-a327-d118ce3ad2dc,a77c7658-0d36-4529-b5ff-feb62ecc55c1,yQY0PjF9ciG9Lv3g3,20241008T200633.000,$910.52,Cashier
099cea46-2406-48e9-86e3-df66b4570f28,5bd54085-426e-4190-95eb-b07938d4e605,3PjeEYqvNSzPf2v2R2,20241008T182040.000,$718.99,Clerk
edb34e1d-9e1f-4f19-bf82-801142ca1a86,198d5996-0cd6-40f3-87ce-31c655dcda10,vASFsQ8z0W,20241008T072905.000,$315.20,Supervisor
f3ece2c4-93c4-4ddb-bf0f-f246b9b2c1f0,afcfda70-9654-4e1f-b721-de3986407b51,3jCIEwvJWIyD7u3mSpKy,20241008T135449.000,$411.36,Supervisor
INVALID_TOKEN,not-a-uuid,AB,NOT_A_TIMESTAMP,NOT_MONEY,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
926b0f75-18ed-4f00-9482-17d1f0018c26,7b211656-323b-4b13-82bb-678414dd8b57,Jjym6MGV4i3erXY2Av7,20241008T221752.000,$3.56,Supervisor
5bd44da2-81e3-404c-a327-d118ce3ad2dc,6b2fac24-6356-4022-8c81-97e44d6c7cf9,P1jF7TsG,20241008T142653.000,$483.01,Clerk
