399c6ffe-8418-4ba8-ac16-aa675044f5af,bf3dd1c2-15f0-4b31-8422-4ebb11d5af8a,ShO68sxNoo9iEj,20241018T204738.000,$374.25,Admin
INVALID_TOKEN,not-a-uuid,AB,NOT_A_TIMESTAMP,NOT_MONEY,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
399c6ffe-8418-4ba8-ac16-aa675044f5af,3037104a-5e40-46a3-97ff-78924891820f,l7V937s4catKMg7vsDPI,20241018T223156.000,$938.61,Admin
649a4188-99c3-4e98-8b5e-79926169d9ff,25a15069-b052-48e9-9701-e31ba1d96394,KIjku2HChRn,20241018T210557.000,$132.81,Cashier
5bd44da2-81e3-404c-a327-d118ce3ad2dc,7c2ecfa6-a478-4214-ae95-f83cb7de1ec1,mZhvkUDPqTlaV,20241018T165018.000,$568.21,Manager
099cea46-2406-48e9-86e3-df66b4570f28,8c3e43a9-4076-458c-9b16-387bd396c779,0BGufzQgliEu7paqy,20241018T132848.000,$267.72,Supervisor
88408ddb-65f8-4d94-90c6-658fcfb38bb3,43acaa01-4228-4a79-ae83-3afcd5443adc,qPxSp,20241018T074207.000,$465.92,Manager
88408ddb-65f8-4d94-90c6-658fcfb38bb3,fed4487c-6e80-4760-9782-9fbcab6cb2b3,sPd6XfPKoIVU27c,20241018T112656.000,$837.76,Cashier
649a4188-99c3-4e98-8b5e-79926169d9ff,25a15069-b052-48e9-9701-e31ba1d96394,KIjku2HChRn,20241018T210557.000,$510.86,Cashier
5bd44da2-81e3-404c-a327-d118ce3ad2dc,fe3a4e57-9448-44f5-9583-274426a18da4,WpRWM3YfHCH,20241018T170458.000,$564.60,Cashier
