c50b2512-d8c6-4763-a8cb-8ab25f90caa5,d83798c1-43d2-46a7-b27f-d61da69f1a89,18tnHtlhxYcXm6fCGbZ,20241117T215732.000,$154.92,Supervisor
c50b2512-d8c6-4763-a8cb-8ab25f90caa5,a9e4d01b-61b4-420f-8a02-db888eb2c23c,msrIuXCQhrj,20241117T111707.000,$16.24,Admin
461a4075-effb-42c4-9690-0d5dd7c60670,522309b2-c0ee-4e02-be19-c2998e35245b,KURuJIbnKRvZ64,20241117T170409.000,$281.18,Cashier
f3ece2c4-93c4-4ddb-bf0f-f246b9b2c1f0,72ac3329-8588-439b-913c-9d6e15401f75,ICdibE5RdgydfBz,20241117T114538.000,$891.38,Clerk
461a4075-effb-42c4-9690-0d5dd7c60670,18324658-3384-4649-8299-47b73c35bb06,7cR2M3fvD4cgHX,20241117T150136.000,$758.73,Manager
INVALID_TOKEN,not-a-uuid,AB,NOT_A_TIMESTAMP,NOT_MONEY,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
649a4188-99c3-4e98-8b5e-79926169d9ff,a65acd2f-355a-4681-8c37-52be08ec2515,nIwJurj8,20241117T153615.000,$172.10,Supervisor
c50b2512-d8c6-4763-a8cb-8ab25f90caa5,7b65313f-3c66-4eb1-9b88-7db31b850447,OI1kKMylMh3YWtT2u,20241117T071726.000,$87.71,Manager
c50b2512-d8c6-4763-a8cb-8ab25f90caa5,a9e4d01b-61b4-420f-8a02-db888eb2c23c,msrIuXCQhrj,20241117T111707.000,$313.13,Admin
5bd44da2-81e3-404c-a327-d118ce3ad2dc,a7c21131-a172-4409-ab4e-871199fb6fdc,XujX3g08HRinUc,20241117T202445.000,$864.94,Cashier
