099cea46-2406-48e9-86e3-df66b4570f28,5f4f2d9a-dbde-4491-85eb-ff5fa162f772,TPxl2yFEikmocAWa7r8A,20241115T134742.000,$988.25,Manager
399c6ffe-8418-4ba8-ac16-aa675044f5af,118528e9-f03a-47c4-9555-f177961b213b,zN8VKMIHP4TYcHg,20241115T202952.000,$877.88,Manager
edb34e1d-9e1f-4f19-bf82-801142ca1a86,f1bfef7c-c307-4dbe-a875-4b87c1ef0a63,79C3NFSu3D,20241115T132725.000,$776.43,Admin
edb34e1d-9e1f-4f19-bf82-801142ca1a86,2f315807-73d1-4a95-bcf4-350d997a7bb9,UYGN8kyJycXk6vK3Q,20241115T101055.000,$145.46,Cashier
INVALID_TOKEN,not-a-uuid,AB,NOT_A_TIMESTAMP,NOT_MONEY,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
099cea46-2406-48e9-86e3-df66b4570f28,18d2f08d-d927-4aae-8335-b860d1fb58d9,L5T5m4DfquSP6TYkTUh,20241115T080745.000,$449.94,Supervisor
461a4075-effb-42c4-9690-0d5dd7c60670,0755cd96-1ab4-44cd-ac4f-e439971b888a,D1PCfUGhl,20241115T102526.000,$324.13,Cashier
099cea46-2406-48e9-86e3-df66b4570f28,5f4f2d9a-dbde-4491-85eb-ff5fa162f772,TPxl2yFEikmocAWa7r8A,20241115T134742.000,$608.37,Manager
649a4188-99c3-4e98-8b5e-79926169d9ff,13436422-fb11-4b2c-80b4-b8b827e02c58,VcJyHWO9dmsCz4tX0,20241115T152910.000,$423.04,Admin
399c6ffe-8418-4ba8-ac16-aa675044f5af,13bb02a1-ac2b-4809-be2f-48aed1053cac,tUX9CsOlh5i9ma,20241115T140029.000,$498.13,Clerk
